entity_id,canonical_name,normalized_name,entity_type
E_002116,infant,infant,ORGANISM
E_002117,infectious microorganism,infectious microorganism,ORGANISM
E_002118,insect,insect,ORGANISM
E_002119,intestinal amoebae,intestinal amoebae,ORGANISM
E_002120,intestinal parasites,intestinal parasites,ORGANISM
E_002121,intestinal protozoa,intestinal protozoa,ORGANISM
E_002122,Iodamoeba,iodamoeba,ORGANISM
E_002123,Iodamoeba butschlii,iodamoeba butschlii,ORGANISM
E_002124,Isospora belli,isospora belli,ORGANISM
E_002125,large tissue schizonts,large tissue schizonts,ORGANISM
E_002126,larva,larva,ORGANISM
E_002127,Leishmania spp.,leishmania spp,ORGANISM
E_002128,lens tissue,lens tissue,ORGANISM
E_002129,Listeria group,listeria group,ORGANISM
E_002130,livestock,livestock,ORGANISM
E_002131,Loa loa,loa loa,ORGANISM
E_002132,lumbricoides,lumbricoides,ORGANISM
E_002133,malaria parasite,malaria parasite,ORGANISM
E_002134,malaria parasites,malaria parasites,ORGANISM
E_002135,malayi,malayi,ORGANISM
E_002136,Mammomonogamus laryngeus,mammomonogamus laryngeus,ORGANISM
E_002137,Mansonella,mansonella,ORGANISM
E_002138,Mansonella ozzardi,mansonella ozzardi,ORGANISM
E_002139,Mansonella perstans,mansonella perstans,ORGANISM
E_002140,Mansonella streptocerca,mansonella streptocerca,ORGANISM
E_002141,meningococci,meningococci,ORGANISM
E_002142,merozoites,merozoites,ORGANISM
E_002143,Metagonimus,metagonimus,ORGANISM
E_002144,Metagonimus yokogawai,metagonimus yokogawai,ORGANISM
E_002145,mice,mice,ORGANISM
E_002146,micrococci,micrococci,ORGANISM
E_002147,microfilaria,microfilaria,ORGANISM
E_002148,microfilariae,microfilariae,ORGANISM
E_002149,microorganism,microorganism,ORGANISM
E_002150,microorganisms,microorganisms,ORGANISM
E_002151,miracidium,miracidium,ORGANISM
E_002152,motile amoebae,motile amoebae,ORGANISM
E_002153,motile organisms,motile organisms,ORGANISM
E_002154,motile trophozoites,motile trophozoites,ORGANISM
E_002155,Motile trypanosomes,motile trypanosomes,ORGANISM
E_002156,mycobacteria,mycobacteria,ORGANISM
E_002157,Mycobacterium leprae,mycobacterium leprae,ORGANISM
E_002158,Mycobacterium spp.,mycobacterium spp,ORGANISM
E_002159,Necator americanus,necator americanus,ORGANISM
E_002160,Neisseria meningitidis,neisseria meningitidis,ORGANISM
E_002161,nematodes,nematodes,ORGANISM
E_002162,neoformans,neoformans,ORGANISM
E_002163,Nichols strain,nichols strain,ORGANISM
E_002164,non-venereal treponeme,non-venereal treponeme,ORGANISM
E_002165,nonpathogenic treponemes,nonpathogenic treponemes,ORGANISM
E_002166,normal bacterial flora,normal bacterial flora,ORGANISM
E_002167,Onchocerca volvulus,onchocerca volvulus,ORGANISM
E_002168,Onchocerca volvulus microfilaria,onchocerca volvulus microfilaria,ORGANISM
E_002169,oocysts,oocysts,ORGANISM
E_002170,Opisthorchis felineus,opisthorchis felineus,ORGANISM
E_002171,organism,organism,ORGANISM
E_002172,Other species of amoeba,other species of amoeba,ORGANISM
E_002173,other vibrios,other vibrios,ORGANISM
E_002174,ova,ova,ORGANISM
E_002175,pallidum organisms,pallidum organisms,ORGANISM
E_002176,Paragonimus westermani,paragonimus westermani,ORGANISM
E_002177,parasite,parasite,ORGANISM
E_002178,parasite species,parasite species,ORGANISM
E_002179,parasites,parasites,ORGANISM
E_002180,parasitic protozoa,parasitic protozoa,ORGANISM
E_002181,parasitic trophozoites,parasitic trophozoites,ORGANISM
E_002182,pathogenic microorganisms,pathogenic microorganisms,ORGANISM
E_002183,pathogenic organisms,pathogenic organisms,ORGANISM
E_002184,pathogens,pathogens,ORGANISM
E_002185,Phlebotomus,phlebotomus,ORGANISM
E_002186,pinworm,pinworm,ORGANISM
E_002187,pinworm eggs,pinworm eggs,ORGANISM
E_002188,Pityrosporum furfur,pityrosporum furfur,ORGANISM
E_002189,plants,plants,ORGANISM
E_002190,Plasmodium,plasmodium,ORGANISM
E_002191,Plasmodium spp.,plasmodium spp,ORGANISM
E_002192,pneumococci,pneumococci,ORGANISM
E_002193,pork tapeworm,pork tapeworm,ORGANISM
E_002194,protozoa,protozoa,ORGANISM
E_002195,protozoal cysts,protozoal cysts,ORGANISM
E_002196,pulmonary flukes,pulmonary flukes,ORGANISM
E_002197,rabbit,rabbit,ORGANISM
E_002198,rare parasites,rare parasites,ORGANISM
E_002199,red bacilli,red bacilli,ORGANISM
E_002200,Reiter treponemes,reiter treponemes,ORGANISM
E_002201,rhodesiense,rhodesiense,ORGANISM
E_002202,round budding spores,round budding spores,ORGANISM
E_002203,roundworm,roundworm,ORGANISM
E_002204,roundworms,roundworms,ORGANISM
E_002205,saprophytes,saprophytes,ORGANISM
E_002206,Schistosoma,schistosoma,ORGANISM
E_002207,Schistosoma bovis,schistosoma bovis,ORGANISM
E_002208,Schistosoma haematobium,schistosoma haematobium,ORGANISM
E_002209,Schistosoma intercalatum,schistosoma intercalatum,ORGANISM
E_002210,Schistosoma japonicum,schistosoma japonicum,ORGANISM
E_002211,Schistosoma mansoni,schistosoma mansoni,ORGANISM
E_002212,Schistosoma spp.,schistosoma spp,ORGANISM
E_002213,schistosome,schistosome,ORGANISM
E_002214,schistosome eggs,schistosome eggs,ORGANISM
E_002215,schistosomes,schistosomes,ORGANISM
E_002216,Shigella,shigella,ORGANISM
E_002217,shigellae,shigellae,ORGANISM
E_002218,sinensis,sinensis,ORGANISM
E_002219,small larva,small larva,ORGANISM
E_002220,small round embryo,small round embryo,ORGANISM
E_002221,snake,snake,ORGANISM
E_002222,some species,some species,ORGANISM
E_002223,species of parasite,species of parasite,ORGANISM
E_002224,Sperm,sperm,ORGANISM
E_002225,Spermatozoan,spermatozoan,ORGANISM
E_002226,spirochaetes,spirochaetes,ORGANISM
E_002227,spores,spores,ORGANISM
E_002228,sporozoites,sporozoites,ORGANISM
E_002229,staphylococci,staphylococci,ORGANISM
E_002230,stercoralis,stercoralis,ORGANISM
E_002231,Streptococcus pneumoniae,streptococcus pneumoniae,ORGANISM
E_002232,Strongyloides stercoralis,strongyloides stercoralis,ORGANISM
E_002233,Taenia saginata,taenia saginata,ORGANISM
E_002234,Taenia spp.,taenia spp,ORGANISM
E_002235,tapeworm,tapeworm,ORGANISM
E_002236,tapeworms,tapeworms,ORGANISM
E_002237,The eggs,the eggs,ORGANISM
E_002238,The parasite,the parasite,ORGANISM
E_002239,The vector,the vector,ORGANISM
E_002240,The worms,the worms,ORGANISM
E_002241,These organisms,these organisms,ORGANISM
E_002242,tick,tick,ORGANISM
E_002243,Toxoplasma gondii,toxoplasma gondii,ORGANISM
E_002244,trematodes,trematodes,ORGANISM
E_002245,Treponema pallidum,treponema pallidum,ORGANISM
E_002246,Treponema pertenue,treponema pertenue,ORGANISM
E_002247,treponemes,treponemes,ORGANISM
E_002248,triatomine,triatomine,ORGANISM
E_002249,triatomine bug,triatomine bug,ORGANISM
E_002250,Trichomonas hominis,trichomonas hominis,ORGANISM
E_002251,Trichomonas vaginalis,trichomonas vaginalis,ORGANISM
E_002252,Trichostrongylus,trichostrongylus,ORGANISM
E_002253,Trichostrongylus spp.,trichostrongylus spp,ORGANISM
E_002254,Trichuris trichiura,trichuris trichiura,ORGANISM
E_002255,trophozoite,trophozoite,ORGANISM
E_002256,trophozoite forms,trophozoite forms,ORGANISM
E_002257,trophozoites,trophozoites,ORGANISM
E_002258,Trypanosoma,trypanosoma,ORGANISM
E_002259,Trypanosoma brucei,trypanosoma brucei,ORGANISM
E_002260,Trypanosoma brucei gambiense,trypanosoma brucei gambiense,ORGANISM
E_002261,Trypanosoma cruzi,trypanosoma cruzi,ORGANISM
E_002262,Trypanosoma rangeli,trypanosoma rangeli,ORGANISM
E_002263,Trypanosoma spp.,trypanosoma spp,ORGANISM
E_002264,trypanosomes,trypanosomes,ORGANISM
E_002265,tubercle bacilli,tubercle bacilli,ORGANISM
E_002266,Type B,type b,ORGANISM
E_002267,vermicularis eggs,vermicularis eggs,ORGANISM
E_002268,viable bacilli,viable bacilli,ORGANISM
E_002269,viable ova,viable ova,ORGANISM
E_002270,Vibrio cholerae,vibrio cholerae,ORGANISM
E_002271,Vincent’s bacilli,vincent’s bacilli,ORGANISM
E_002272,virulent organisms,virulent organisms,ORGANISM
E_002273,viruses,viruses,ORGANISM
E_002274,whipworm,whipworm,ORGANISM
E_002275,wild animals,wild animals,ORGANISM
E_002276,wild rodents,wild rodents,ORGANISM
E_002277,worm,worm,ORGANISM
E_002278,Wuchereria bancrofti,wuchereria bancrofti,ORGANISM
E_002279,yeast,yeast,ORGANISM
E_002280,yeasts,yeasts,ORGANISM
E_002281,Yersinia pestis,yersinia pestis,ORGANISM
E_002282,24-hour collection,24-hour collection,PROCEDURE
E_002283,A small cut,a small cut,PROCEDURE
E_002284,Accurate measurement,accurate measurement,PROCEDURE
E_002285,Accurate methods,accurate methods,PROCEDURE
E_002286,Active agglutination,active agglutination,PROCEDURE
E_002287,Adequate drying,adequate drying,PROCEDURE
E_002288,agglutination,agglutination,PROCEDURE
E_002289,agglutination and precipitation methods,agglutination and precipitation methods,PROCEDURE
E_002290,Agglutination inhibition,agglutination inhibition,PROCEDURE
E_002291,"agglutination inhibition
technique",agglutination inhibition technique,PROCEDURE
E_002292,agglutination inhibition test,agglutination inhibition test,PROCEDURE
E_002293,agglutination tests,agglutination tests,PROCEDURE
E_002294,Agitate,agitate,PROCEDURE
E_002295,AHD method,ahd method,PROCEDURE
E_002296,allow it to clot,allow it to clot,PROCEDURE
E_002297,Alternative method,alternative method,PROCEDURE
E_002298,Alternative technique,alternative technique,PROCEDURE
E_002299,analytical work,analytical work,PROCEDURE
E_002300,antimicrobial susceptibility testing,antimicrobial susceptibility testing,PROCEDURE
E_002301,Applying,applying,PROCEDURE
E_002302,appropriate staining,appropriate staining,PROCEDURE
E_002303,artificial respiration,artificial respiration,PROCEDURE
E_002304,ASOT,asot,PROCEDURE
E_002305,Aspirate the liquid,aspirate the liquid,PROCEDURE
E_002306,assay,assay,PROCEDURE
E_002307,assays,assays,PROCEDURE
E_002308,autoclave method,autoclave method,PROCEDURE
E_002309,autoclaved,autoclaved,PROCEDURE
E_002310,autoclaving,autoclaving,PROCEDURE
E_002311,"avoid
crushing",avoid crushing,PROCEDURE
E_002312,bacterial culture,bacterial culture,PROCEDURE
E_002313,bacteriological examination,bacteriological examination,PROCEDURE
E_002314,bacteriological tests,bacteriological tests,PROCEDURE
E_002315,bacteriology,bacteriology,PROCEDURE
E_002316,Badly made smears,badly made smears,PROCEDURE
E_002317,basic laboratory techniques,basic laboratory techniques,PROCEDURE
E_002318,Bathe,bathe,PROCEDURE
E_002319,Benedict method,benedict method,PROCEDURE
E_002320,biochemical testing,biochemical testing,PROCEDURE
E_002321,biochemical tests,biochemical tests,PROCEDURE
E_002322,biopsy,biopsy,PROCEDURE
E_002323,blood cell count,blood cell count,PROCEDURE
E_002324,blood cell counts,blood cell counts,PROCEDURE
E_002325,blood chemistry,blood chemistry,PROCEDURE
E_002326,blood chemistry tests,blood chemistry tests,PROCEDURE
E_002327,blood films,blood films,PROCEDURE
E_002328,blood glucose estimation,blood glucose estimation,PROCEDURE
E_002329,blood grouping,blood grouping,PROCEDURE
E_002330,blood transfusion,blood transfusion,PROCEDURE
E_002331,blood urea estimation,blood urea estimation,PROCEDURE
E_002332,blood-grouping,blood-grouping,PROCEDURE
E_002333,Boil,boil,PROCEDURE
E_002334,boiling,boiling,PROCEDURE
E_002335,Calibration,calibration,PROCEDURE
E_002336,calibration procedure,calibration procedure,PROCEDURE
E_002337,calibration purposes,calibration purposes,PROCEDURE
E_002338,card agglutination trypanosomiasis test (CATT),card agglutination trypanosomiasis test (catt,PROCEDURE
E_002339,Carefully aspirate,carefully aspirate,PROCEDURE
E_002340,Cellophane faecal thick-smear technique,cellophane faecal thick-smear technique,PROCEDURE
E_002341,centrifugation,centrifugation,PROCEDURE
E_002342,Centrifuge,centrifuge,PROCEDURE
E_002343,centrifuged,centrifuged,PROCEDURE
E_002344,centrifuging,centrifuging,PROCEDURE
E_002345,"chemical
analysis",chemical analysis,PROCEDURE
E_002346,Chemical disinfection,chemical disinfection,PROCEDURE
E_002347,Clean,clean,PROCEDURE
E_002348,cleaning,cleaning,PROCEDURE
E_002349,Cleaning and maintenance,cleaning and maintenance,PROCEDURE
E_002350,"Cleaning, disinfection and sterilization","cleaning, disinfection and sterilization",PROCEDURE
E_002351,clot retraction,clot retraction,PROCEDURE
E_002352,coagulation assays,coagulation assays,PROCEDURE
E_002353,Collecting,collecting,PROCEDURE
E_002354,Collecting a sample of fluid,collecting a sample of fluid,PROCEDURE
E_002355,collecting the specimen,collecting the specimen,PROCEDURE
E_002356,collection,collection,PROCEDURE
E_002357,collection of blood,collection of blood,PROCEDURE
E_002358,Collection of specimens,collection of specimens,PROCEDURE
E_002359,"collection of the
blood",collection of the blood,PROCEDURE
E_002360,Collection of urine,collection of urine,PROCEDURE
E_002361,complement-dependent reactions,complement-dependent reactions,PROCEDURE
E_002362,concentration,concentration,PROCEDURE
E_002363,Concentration techniques,concentration techniques,PROCEDURE
E_002364,confirmation,confirmation,PROCEDURE
E_002365,confirmation of pregnancy,confirmation of pregnancy,PROCEDURE
E_002366,control,control,PROCEDURE
E_002367,control of methods and reagents,control of methods and reagents,PROCEDURE
E_002368,cool,cool,PROCEDURE
E_002369,correct handling and disposal,correct handling and disposal,PROCEDURE
E_002370,correct identification,correct identification,PROCEDURE
E_002371,count,count,PROCEDURE
E_002372,Counterstain,counterstain,PROCEDURE
E_002373,counting,counting,PROCEDURE
E_002374,cover,cover,PROCEDURE
E_002375,crystal violet fixation,crystal violet fixation,PROCEDURE
E_002376,CSF examination,csf examination,PROCEDURE
E_002377,culture,culture,PROCEDURE
E_002378,culture of stools,culture of stools,PROCEDURE
E_002379,dark-field microscopy,dark-field microscopy,PROCEDURE
E_002380,dehaemoglobinization,dehaemoglobinization,PROCEDURE
E_002381,Determination,determination,PROCEDURE
E_002382,determination of blood glucose concentrations,determination of blood glucose concentrations,PROCEDURE
E_002383,Determination of rheumatoid factors,determination of rheumatoid factors,PROCEDURE
E_002384,Determination of the pH of urine,determination of the ph of urine,PROCEDURE
E_002385,"Determination of the thrombocyte number
concentration",determination of the thrombocyte number concentration,PROCEDURE
E_002386,diagnostic techniques,diagnostic techniques,PROCEDURE
E_002387,differential diagnosis,differential diagnosis,PROCEDURE
E_002388,dipstick test,dipstick test,PROCEDURE
E_002389,Dipstick tests,dipstick tests,PROCEDURE
E_002390,direct examination,direct examination,PROCEDURE
E_002391,Direct immunofluorescence,direct immunofluorescence,PROCEDURE
E_002392,"direct
method",direct method,PROCEDURE
E_002393,Direct microscopic examination,direct microscopic examination,PROCEDURE
E_002394,disinfection,disinfection,PROCEDURE
E_002395,Dispatching,dispatching,PROCEDURE
E_002396,Dispense,dispense,PROCEDURE
E_002397,distillation method,distillation method,PROCEDURE
E_002398,distillation process,distillation process,PROCEDURE
E_002399,"do not
centrifuge",do not centrifuge,PROCEDURE
E_002400,Drain and wash,drain and wash,PROCEDURE
E_002401,dry,dry,PROCEDURE
E_002402,Dry and fix,dry and fix,PROCEDURE
E_002403,Dry and re-stain,dry and re-stain,PROCEDURE
E_002404,dry heat,dry heat,PROCEDURE
E_002405,Duke method,duke method,PROCEDURE
E_002406,duodenal aspiration,duodenal aspiration,PROCEDURE
E_002407,early detection,early detection,PROCEDURE
E_002408,electrocardiogram,electrocardiogram,PROCEDURE
E_002409,electrophoresis,electrophoresis,PROCEDURE
E_002410,ELISA,elisa,PROCEDURE
E_002411,ELISA method,elisa method,PROCEDURE
E_002412,ELISA technique,elisa technique,PROCEDURE
E_002413,ELISAs,elisas,PROCEDURE
E_002414,Enzyme immunoassay,enzyme immunoassay,PROCEDURE
E_002415,enzyme immunoassays,enzyme immunoassays,PROCEDURE
E_002416,epidemiological surveys,epidemiological surveys,PROCEDURE
E_002417,Epithelial casts,epithelial casts,PROCEDURE
E_002418,estimation,estimation,PROCEDURE
E_002419,estimation of glucose concentration,estimation of glucose concentration,PROCEDURE
E_002420,evaluate visually,evaluate visually,PROCEDURE
E_002421,examination of CSF,examination of csf,PROCEDURE
E_002422,Examination of urine,examination of urine,PROCEDURE
E_002423,examinations required,examinations required,PROCEDURE
E_002424,examine,examine,PROCEDURE
E_002425,examine it immediately,examine it immediately,PROCEDURE
E_002426,Expel,expel,PROCEDURE
E_002427,extraction,extraction,PROCEDURE
E_002428,fanning,fanning,PROCEDURE
E_002429,faulty technique,faulty technique,PROCEDURE
E_002430,Field stain,field stain,PROCEDURE
E_002431,"field
survey",field survey,PROCEDURE
E_002432,filter,filter,PROCEDURE
E_002433,filtering,filtering,PROCEDURE
E_002434,filtration,filtration,PROCEDURE
E_002435,filtration method,filtration method,PROCEDURE
E_002436,filtration technique,filtration technique,PROCEDURE
E_002437,fine adjustment,fine adjustment,PROCEDURE
E_002438,firm strokes,firm strokes,PROCEDURE
E_002439,fixation,fixation,PROCEDURE
E_002440,Flame,flame,PROCEDURE
E_002441,flaming,flaming,PROCEDURE
E_002442,flotation technique,flotation technique,PROCEDURE
E_002443,follow-up,follow-up,PROCEDURE
E_002444,following technique,following technique,PROCEDURE
E_002445,formaldehyde–detergent sedimentation technique,formaldehyde–detergent sedimentation technique,PROCEDURE
E_002446,formaldehyde–ether sedimentation technique,formaldehyde–ether sedimentation technique,PROCEDURE
E_002447,Formol gel test,formol gel test,PROCEDURE
E_002448,fresh smear,fresh smear,PROCEDURE
E_002449,FTA-Abs test,fta-abs test,PROCEDURE
E_002450,Gently clean,gently clean,PROCEDURE
E_002451,good-quality staining,good-quality staining,PROCEDURE
E_002452,Gram stain,gram stain,PROCEDURE
E_002453,Gram staining,gram staining,PROCEDURE
E_002454,haemagglutination reactions,haemagglutination reactions,PROCEDURE
E_002455,haematology,haematology,PROCEDURE
E_002456,haemoglobin cyanide method,haemoglobin cyanide method,PROCEDURE
E_002457,haemoglobin estimation,haemoglobin estimation,PROCEDURE
E_002458,handling and dispatch of the specimen,handling and dispatch of the specimen,PROCEDURE
E_002459,heat,heat,PROCEDURE
E_002460,Heat inactivation,heat inactivation,PROCEDURE
E_002461,"histological
examination",histological examination,PROCEDURE
E_002462,histopathological examination,histopathological examination,PROCEDURE
E_002463,histopathology,histopathology,PROCEDURE
E_002464,hospital sterilization service,hospital sterilization service,PROCEDURE
E_002465,identification,identification,PROCEDURE
E_002466,Immediate laboratory investigation,immediate laboratory investigation,PROCEDURE
E_002467,immediate treatment,immediate treatment,PROCEDURE
E_002468,immunoelectrophoresis techniques,immunoelectrophoresis techniques,PROCEDURE
E_002469,immunofluorescence assays,immunofluorescence assays,PROCEDURE
E_002470,immunofluorescence technique,immunofluorescence technique,PROCEDURE
E_002471,immunological methods,immunological methods,PROCEDURE
E_002472,immunological procedure,immunological procedure,PROCEDURE
E_002473,immunological test,immunological test,PROCEDURE
E_002474,immunological tests,immunological tests,PROCEDURE
E_002475,immunology tests,immunology tests,PROCEDURE
E_002476,in vitro culture,in vitro culture,PROCEDURE
E_002477,in-house control,in-house control,PROCEDURE
E_002478,incineration,incineration,PROCEDURE
E_002479,incision,incision,PROCEDURE
E_002480,incubate,incubate,PROCEDURE
E_002481,incubated,incubated,PROCEDURE
E_002482,Incubating,incubating,PROCEDURE
E_002483,incubation,incubation,PROCEDURE
E_002484,Indirect immunofluorescence,indirect immunofluorescence,PROCEDURE
E_002485,indirect method,indirect method,PROCEDURE
E_002486,initial diagnosis,initial diagnosis,PROCEDURE
E_002487,injection,injection,PROCEDURE
E_002488,inoculation,inoculation,PROCEDURE
E_002489,internal quality control,internal quality control,PROCEDURE
E_002490,intramuscular injections,intramuscular injections,PROCEDURE
E_002491,investigation,investigation,PROCEDURE
E_002492,isolating and identifying,isolating and identifying,PROCEDURE
E_002493,isolation,isolation,PROCEDURE
E_002494,Kato–Katz technique,kato–katz technique,PROCEDURE
E_002495,laboratory investigations,laboratory investigations,PROCEDURE
E_002496,latex-agglutination technique,latex-agglutination technique,PROCEDURE
E_002497,leukocyte count,leukocyte count,PROCEDURE
E_002498,long examinations,long examinations,PROCEDURE
E_002499,Lubrication,lubrication,PROCEDURE
E_002500,lumbar puncture,lumbar puncture,PROCEDURE
E_002501,lysis,lysis,PROCEDURE
E_002502,Mancini technique,mancini technique,PROCEDURE
E_002503,massage,massage,PROCEDURE
E_002504,measurement and dispensing,measurement and dispensing,PROCEDURE
E_002505,Measurement of the ESR,measurement of the esr,PROCEDURE
E_002506,measurement procedure,measurement procedure,PROCEDURE
E_002507,"Method

1",method 1,PROCEDURE
E_002508,method for haemoglobin measurement,method for haemoglobin measurement,PROCEDURE
E_002509,"method of
collection and examination",method of collection and examination,PROCEDURE
E_002510,microbial culture,microbial culture,PROCEDURE
E_002511,microscopic,microscopic,PROCEDURE
E_002512,Microscopic examination,microscopic examination,PROCEDURE
E_002513,microscopy,microscopy,PROCEDURE
E_002514,Mix and incubate,mix and incubate,PROCEDURE
E_002515,mix by inversion,mix by inversion,PROCEDURE
E_002516,mix the solution well,mix the solution well,PROCEDURE
E_002517,"modified Ziehl–
Neelsen technique",modified ziehl– neelsen technique,PROCEDURE
E_002518,modified Ziehl–Neelsen method,modified ziehl–neelsen method,PROCEDURE
E_002519,Modified Ziehl–Neelsen technique,modified ziehl–neelsen technique,PROCEDURE
E_002520,moist heat,moist heat,PROCEDURE
E_002521,morphological index,morphological index,PROCEDURE
E_002522,Nasal smears,nasal smears,PROCEDURE
E_002523,nephelometry,nephelometry,PROCEDURE
E_002524,Nephelometry and turbidimetry,nephelometry and turbidimetry,PROCEDURE
E_002525,neutralization methods,neutralization methods,PROCEDURE
E_002526,non-treponemal tests,non-treponemal tests,PROCEDURE
E_002527,nose blow,nose blow,PROCEDURE
E_002528,observe for haemolysis,observe for haemolysis,PROCEDURE
E_002529,operation,operation,PROCEDURE
E_002530,orthotoluidine method,orthotoluidine method,PROCEDURE
E_002531,overlaid,overlaid,PROCEDURE
E_002532,Pandy test,pandy test,PROCEDURE
E_002533,parasitology,parasitology,PROCEDURE
E_002534,Passive agglutination,passive agglutination,PROCEDURE
E_002535,Perform the test,perform the test,PROCEDURE
E_002536,Pipette,pipette,PROCEDURE
E_002537,pipetting,pipetting,PROCEDURE
E_002538,plumbing operation,plumbing operation,PROCEDURE
E_002539,plus system,plus system,PROCEDURE
E_002540,precipitation,precipitation,PROCEDURE
E_002541,Precipitation methods,precipitation methods,PROCEDURE
E_002542,precipitation reactions,precipitation reactions,PROCEDURE
E_002543,precise identification,precise identification,PROCEDURE
E_002544,pregnancy tests,pregnancy tests,PROCEDURE
E_002545,Preliminary rinsing,preliminary rinsing,PROCEDURE
E_002546,Preparation,preparation,PROCEDURE
E_002547,Preparation and fixation of smears,preparation and fixation of smears,PROCEDURE
E_002548,Preparation and staining of thin blood films,preparation and staining of thin blood films,PROCEDURE
E_002549,Preparation of controls,preparation of controls,PROCEDURE
E_002550,Preparation of smears,preparation of smears,PROCEDURE
E_002551,preparation of stains,preparation of stains,PROCEDURE
E_002552,"preparation
technique",preparation technique,PROCEDURE
E_002553,preparing the patient,preparing the patient,PROCEDURE
E_002554,presumptive diagnosis,presumptive diagnosis,PROCEDURE
E_002555,prick,prick,PROCEDURE
E_002556,Primary binding tests,primary binding tests,PROCEDURE
E_002557,prognosis,prognosis,PROCEDURE
E_002558,proper identification,proper identification,PROCEDURE
E_002559,puncture,puncture,PROCEDURE
E_002560,Puncturing,puncturing,PROCEDURE
E_002561,quality control,quality control,PROCEDURE
E_002562,quantitative chemical tests,quantitative chemical tests,PROCEDURE
E_002563,radial immunodiffusion,radial immunodiffusion,PROCEDURE
E_002564,Radioimmunoassay,radioimmunoassay,PROCEDURE
E_002565,"radioimmunoassay
methods",radioimmunoassay methods,PROCEDURE
E_002566,radioimmunoassays,radioimmunoassays,PROCEDURE
E_002567,Random collection,random collection,PROCEDURE
E_002568,Recommended procedures,recommended procedures,PROCEDURE
E_002569,"rectal
swab",rectal swab,PROCEDURE
E_002570,Registration of specimens,registration of specimens,PROCEDURE
E_002571,reliable parasite counting,reliable parasite counting,PROCEDURE
E_002572,repair and maintenance,repair and maintenance,PROCEDURE
E_002573,repair and maintenance procedures,repair and maintenance procedures,PROCEDURE
E_002574,"repeat the entire
test",repeat the entire test,PROCEDURE
E_002575,repeated centrifuging,repeated centrifuging,PROCEDURE
E_002576,resterilized,resterilized,PROCEDURE
E_002577,rinse thoroughly with water,rinse thoroughly with water,PROCEDURE
E_002578,rinse throughly with water,rinse throughly with water,PROCEDURE
E_002579,Rinsing,rinsing,PROCEDURE
E_002580,"routine
diagnosis",routine diagnosis,PROCEDURE
E_002581,routine investigation,routine investigation,PROCEDURE
E_002582,Routine method,routine method,PROCEDURE
E_002583,Routine tests,routine tests,PROCEDURE
E_002584,RPR test,rpr test,PROCEDURE
E_002585,saline preparation,saline preparation,PROCEDURE
E_002586,Sampling,sampling,PROCEDURE
E_002587,sandwich technique,sandwich technique,PROCEDURE
E_002588,scraping,scraping,PROCEDURE
E_002589,screening,screening,PROCEDURE
E_002590,search,search,PROCEDURE
E_002591,Secondary binding tests,secondary binding tests,PROCEDURE
E_002592,sedimentation method,sedimentation method,PROCEDURE
E_002593,sedimentation technique,sedimentation technique,PROCEDURE
E_002594,Semi-quantitative analysis,semi-quantitative analysis,PROCEDURE
E_002595,"semi-quantitative
culture",semi-quantitative culture,PROCEDURE
E_002596,semi-quantitative test,semi-quantitative test,PROCEDURE
E_002597,Semi-quantitative titrations,semi-quantitative titrations,PROCEDURE
E_002598,serological examinations,serological examinations,PROCEDURE
E_002599,Serological techniques,serological techniques,PROCEDURE
E_002600,serological tests,serological tests,PROCEDURE
E_002601,serology,serology,PROCEDURE
E_002602,serum-based control,serum-based control,PROCEDURE
E_002603,shake,shake,PROCEDURE
E_002604,sickle-cell slide test,sickle-cell slide test,PROCEDURE
E_002605,sickling,sickling,PROCEDURE
E_002606,skin biopsies,skin biopsies,PROCEDURE
E_002607,skin disinfection,skin disinfection,PROCEDURE
E_002608,Slit skin smears,slit skin smears,PROCEDURE
E_002609,smear,smear,PROCEDURE
E_002610,soaking and rinsing,soaking and rinsing,PROCEDURE
E_002611,specimen collection,specimen collection,PROCEDURE
E_002612,splenectomy,splenectomy,PROCEDURE
E_002613,sputum collection,sputum collection,PROCEDURE
E_002614,squeeze hard,squeeze hard,PROCEDURE
E_002615,Stain,stain,PROCEDURE
E_002616,stained skin smear,stained skin smear,PROCEDURE
E_002617,"stained thick blood
film",stained thick blood film,PROCEDURE
E_002618,Staining,staining,PROCEDURE
E_002619,staining procedure,staining procedure,PROCEDURE
E_002620,standard light microscopy,standard light microscopy,PROCEDURE
E_002621,step 2,step 2,PROCEDURE
E_002622,steps,steps,PROCEDURE
E_002623,steps 2 and 3,steps 2 and 3,PROCEDURE
E_002624,steps 6 and 7,steps 6 and 7,PROCEDURE
E_002625,sterilization,sterilization,PROCEDURE
E_002626,Sterilization by boiling,sterilization by boiling,PROCEDURE
E_002627,Sterilization procedure,sterilization procedure,PROCEDURE
E_002628,sterilized by flaming,sterilized by flaming,PROCEDURE
E_002629,Sterilizing,sterilizing,PROCEDURE
E_002630,sterilizing cycle,sterilizing cycle,PROCEDURE
E_002631,stool collection,stool collection,PROCEDURE
E_002632,superficial incision,superficial incision,PROCEDURE
E_002633,surgical operation,surgical operation,PROCEDURE
E_002634,surgical operations,surgical operations,PROCEDURE
E_002635,swallowing,swallowing,PROCEDURE
E_002636,swirl to mix,swirl to mix,PROCEDURE
E_002637,swirling frequently,swirling frequently,PROCEDURE
E_002638,Taking a capillary blood sample,taking a capillary blood sample,PROCEDURE
E_002639,technique,technique,PROCEDURE
