relation_id,page_id,image_id,relation_type,pdf_page,printed_page,occurrence_index_on_page,xref,bbox_x0,bbox_y0,bbox_x1,bbox_y1,page_coverage
rel_page_image_000800,P_0213,img_000194,CONTAINS_IMAGE,213,201,2,1093,226.800003,99.300011,381.100006,194.950012,0.0294592617
rel_page_image_000801,P_0213,img_000547,CONTAINS_IMAGE,213,201,3,1094,349.5,538.150024,538.630005,690.450012,0.0574951545
rel_page_image_000802,P_0216,img_000684,CONTAINS_IMAGE,216,204,1,1104,56.700001,372.25,216.319992,558.299988,0.059277226
rel_page_image_000803,P_0217,img_000082,CONTAINS_IMAGE,217,205,1,1108,383.350006,540.399963,538.630005,669.349976,0.0399675797
rel_page_image_000804,P_0218,img_000240,CONTAINS_IMAGE,218,206,1,1112,75.050003,99.300079,167.468002,254.700073,0.0286667529
rel_page_image_000805,P_0219,img_000618,CONTAINS_IMAGE,219,207,1,1116,70.849998,383.099976,183.417999,483.549988,0.0225702251
rel_page_image_000806,P_0219,img_000635,CONTAINS_IMAGE,219,207,2,1117,260.549988,393.0,407.645996,483.149994,0.0264689999
rel_page_image_000807,P_0220,img_000595,CONTAINS_IMAGE,220,208,1,1121,86.300003,99.299988,257.640015,213.049988,0.038902825
rel_page_image_000808,P_0220,img_000347,CONTAINS_IMAGE,220,208,2,1122,56.700001,257.949982,257.600006,476.299988,0.0875596666
rel_page_image_000809,P_0221,img_000574,CONTAINS_IMAGE,221,209,1,1126,426.324005,490.794495,481.333801,690.94458,0.0219769165
rel_page_image_000810,P_0221,img_000526,CONTAINS_IMAGE,221,209,2,1127,475.43631,639.011597,481.197296,668.410217,0.0003380607
rel_page_image_000811,P_0222,img_000549,CONTAINS_IMAGE,222,210,1,1131,56.700001,639.5,228.32399,740.0,0.0344282539
rel_page_image_000812,P_0223,img_000358,CONTAINS_IMAGE,223,211,1,1135,71.4254,185.741196,281.425415,396.701202,0.0884281216
rel_page_image_000813,P_0223,img_000717,CONTAINS_IMAGE,223,211,2,1136,264.015289,389.235413,301.695282,398.235413,0.0006768996
rel_page_image_000814,P_0224,img_000513,CONTAINS_IMAGE,224,212,1,1140,184.360001,630.299561,457.059998,776.789978,0.0797379916
rel_page_image_000815,P_0225,img_000169,CONTAINS_IMAGE,225,213,1,1144,70.860001,99.020004,190.839905,284.309998,0.0443742902
rel_page_image_000816,P_0225,img_000423,CONTAINS_IMAGE,225,213,2,1145,216.509995,147.789978,426.489899,283.409973,0.0568423992
rel_page_image_000817,P_0225,img_000134,CONTAINS_IMAGE,225,213,3,1146,173.850006,359.499969,309.840027,669.089966,0.084035909
rel_page_image_000818,P_0226,img_000226,CONTAINS_IMAGE,226,214,1,1150,184.360001,99.659622,309.440704,246.150024,0.036573829
rel_page_image_000819,P_0226,img_000131,CONTAINS_IMAGE,226,214,2,1151,345.799988,99.300018,525.005371,246.150024,0.0525286166
rel_page_image_000820,P_0226,img_000088,CONTAINS_IMAGE,226,214,3,1152,61.700001,338.100006,161.802704,516.700012,0.0356860284
rel_page_image_000821,P_0229,img_000730,CONTAINS_IMAGE,229,217,1,1162,428.049988,345.099976,537.709961,434.899963,0.0196560096
rel_page_image_000822,P_0229,img_000022,CONTAINS_IMAGE,229,217,2,1163,70.849998,99.300079,297.420013,309.200073,0.0949261358
rel_page_image_000823,P_0233,img_000505,CONTAINS_IMAGE,233,221,1,1176,356.899994,99.300003,538.809998,236.0,0.0496359148
rel_page_image_000824,P_0233,img_000653,CONTAINS_IMAGE,233,221,2,1177,70.849998,517.699951,249.660004,756.549927,0.0852487382
rel_page_image_000825,P_0233,img_000205,CONTAINS_IMAGE,233,221,3,1178,303.674988,573.091187,488.762085,757.487976,0.0681240474
rel_page_image_000826,P_0233,img_000114,CONTAINS_IMAGE,233,221,4,1179,461.144409,704.78656,485.385712,708.866577,0.000197419
rel_page_image_000827,P_0234,img_000269,CONTAINS_IMAGE,234,222,1,1183,56.700001,99.300018,209.119995,289.650024,0.0579116287
rel_page_image_000828,P_0234,img_000246,CONTAINS_IMAGE,234,222,2,1184,56.700001,582.099976,186.059998,756.599976,0.0450574252
rel_page_image_000829,P_0234,img_000111,CONTAINS_IMAGE,234,222,3,1185,240.488403,600.170471,517.363037,761.623169,0.0892276424
rel_page_image_000830,P_0234,img_000355,CONTAINS_IMAGE,234,222,4,1186,256.799896,735.518066,276.719208,750.218079,0.000584471
rel_page_image_000831,P_0235,img_000173,CONTAINS_IMAGE,235,223,1,1190,71.473297,96.235611,331.473297,273.105713,0.0917907074
rel_page_image_000832,P_0235,img_000686,CONTAINS_IMAGE,235,223,2,1191,73.931801,225.265015,96.491798,234.744507,0.0004268694
rel_page_image_000833,P_0235,img_000690,CONTAINS_IMAGE,235,223,3,1192,343.0,99.300018,554.200012,297.400024,0.0835120935
rel_page_image_000834,P_0238,img_000130,CONTAINS_IMAGE,238,226,1,1202,380.463409,99.811188,524.523438,228.734985,0.037072129
rel_page_image_000835,P_0238,img_000231,CONTAINS_IMAGE,238,226,2,1203,396.785187,224.903732,413.825195,228.263428,0.0001142722
rel_page_image_000836,P_0238,img_000350,CONTAINS_IMAGE,238,226,3,1204,184.300003,277.799988,308.395996,419.299988,0.0350497675
rel_page_image_000837,P_0238,img_000493,CONTAINS_IMAGE,238,226,4,1205,364.950012,274.049988,481.34201,419.0,0.0336753659
rel_page_image_000838,P_0238,img_000504,CONTAINS_IMAGE,238,226,5,1206,184.269897,119.427589,324.334717,219.616089,0.0280103077
rel_page_image_000839,P_0238,img_000556,CONTAINS_IMAGE,238,226,6,1207,189.379196,182.369827,301.000793,219.629822,0.008301603
rel_page_image_000840,P_0240,img_000596,CONTAINS_IMAGE,240,228,1,1214,306.01709,371.078125,524.107971,543.46991,0.0750455623
rel_page_image_000841,P_0240,img_000310,CONTAINS_IMAGE,240,228,2,1215,331.8638,501.591797,355.8638,506.991791,0.0002586875
rel_page_image_000842,P_0240,img_000582,CONTAINS_IMAGE,240,228,3,1216,185.236206,590.591309,409.236206,759.051514,0.0753210362
rel_page_image_000843,P_0240,img_000488,CONTAINS_IMAGE,240,228,4,1217,207.948105,723.002502,232.668106,727.442017,0.0002190559
rel_page_image_000844,P_0240,img_000349,CONTAINS_IMAGE,240,228,5,1218,57.040199,402.979584,271.868195,544.64679,0.0607478828
rel_page_image_000845,P_0240,img_000367,CONTAINS_IMAGE,240,228,6,1219,82.860397,536.703125,106.862396,542.149536,0.0002609329
rel_page_image_000846,P_0241,img_000587,CONTAINS_IMAGE,241,229,1,1223,374.0,99.299988,538.630005,263.299988,0.0538919356
rel_page_image_000847,P_0241,img_000559,CONTAINS_IMAGE,241,229,2,1224,71.764801,143.678772,257.754883,259.828979,0.0431201952
rel_page_image_000848,P_0241,img_000601,CONTAINS_IMAGE,241,229,3,1225,178.515396,252.716507,210.433701,259.555908,0.0004357414
rel_page_image_000849,P_0241,img_000005,CONTAINS_IMAGE,241,229,4,1226,317.850006,299.349976,538.630005,524.599976,0.0992648451
rel_page_image_000850,P_0247,img_000278,CONTAINS_IMAGE,247,235,1,1245,336.799988,99.300011,529.039978,217.450012,0.0453365439
rel_page_image_000851,P_0247,img_000282,CONTAINS_IMAGE,247,235,2,1246,338.399994,251.550003,538.809998,372.350006,0.0483233778
rel_page_image_000852,P_0247,img_000398,CONTAINS_IMAGE,247,235,3,2190,337.350006,415.950012,538.719971,526.75,0.0445353991
rel_page_image_000853,P_0247,img_000648,CONTAINS_IMAGE,247,235,4,1247,337.549988,570.150024,540.579956,683.450012,0.0459156728
rel_page_image_000854,P_0248,img_000459,CONTAINS_IMAGE,248,236,1,1251,56.200001,537.899963,194.919998,652.849976,0.0318287099
rel_page_image_000855,P_0251,img_000636,CONTAINS_IMAGE,251,239,1,1261,70.849998,626.550049,279.160004,741.400024,0.0477542446
rel_page_image_000856,P_0251,img_000081,CONTAINS_IMAGE,251,239,2,1262,335.649994,613.25,517.089966,741.400024,0.0464111795
rel_page_image_000857,P_0252,img_000715,CONTAINS_IMAGE,252,240,1,1266,49.5,233.950027,167.330002,328.650024,0.0222729013
rel_page_image_000858,P_0253,img_000300,CONTAINS_IMAGE,253,241,1,1270,338.850006,579.700012,538.77002,738.0,0.0631695956
rel_page_image_000859,P_0254,img_000157,CONTAINS_IMAGE,254,242,1,1274,313.049988,150.050018,524.73999,274.700012,0.0526700284
rel_page_image_000860,P_0254,img_000426,CONTAINS_IMAGE,254,242,2,1275,57.0,99.299988,263.160004,274.799988,0.0722191673
rel_page_image_000861,P_0255,img_000568,CONTAINS_IMAGE,255,243,1,1279,70.849998,260.450012,247.029999,330.0,0.0244582065
rel_page_image_000862,P_0255,img_000105,CONTAINS_IMAGE,255,243,2,1280,303.600006,235.249969,459.830017,329.849976,0.0295003094
rel_page_image_000863,P_0255,img_000336,CONTAINS_IMAGE,255,243,3,1281,355.049988,532.149963,543.909973,626.099976,0.0354166709
rel_page_image_000864,P_0256,img_000144,CONTAINS_IMAGE,256,244,1,1285,65.25,105.800003,268.76001,220.75,0.0466944949
rel_page_image_000865,P_0256,img_000331,CONTAINS_IMAGE,256,244,2,1286,325.200012,99.050026,522.700012,220.900024,0.0480356388
rel_page_image_000866,P_0256,img_000545,CONTAINS_IMAGE,256,244,3,1287,120.5,291.199982,298.559998,386.799988,0.0339777977
rel_page_image_000867,P_0256,img_000115,CONTAINS_IMAGE,256,244,4,1288,355.25,271.700012,524.450012,386.700012,0.0388391014
rel_page_image_000868,P_0256,img_000295,CONTAINS_IMAGE,256,244,5,1289,100.949997,430.049988,268.700012,538.25,0.0362293732
rel_page_image_000869,P_0256,img_000600,CONTAINS_IMAGE,256,244,6,1290,325.399994,445.049988,524.579956,536.5,0.036358031
rel_page_image_000870,P_0257,img_000392,CONTAINS_IMAGE,257,245,1,1294,67.449997,99.300026,272.649994,220.900024,0.0498060227
rel_page_image_000871,P_0257,img_000475,CONTAINS_IMAGE,257,245,2,1295,329.399994,140.400024,526.429993,241.650024,0.0398197317
rel_page_image_000872,P_0257,img_000196,CONTAINS_IMAGE,257,245,3,1296,70.849998,291.150024,258.029999,391.700012,0.0375675098
rel_page_image_000873,P_0257,img_000236,CONTAINS_IMAGE,257,245,4,1297,330.25,275.950012,504.01001,386.0,0.0381689993
rel_page_image_000874,P_0258,img_000251,CONTAINS_IMAGE,258,246,1,1301,89.599998,99.300011,273.899994,203.700012,0.0384057961
rel_page_image_000875,P_0258,img_000422,CONTAINS_IMAGE,258,246,2,1302,329.700012,122.549988,524.800049,203.799988,0.0316411066
rel_page_image_000876,P_0258,img_000281,CONTAINS_IMAGE,258,246,3,1303,184.350006,256.350006,320.660004,318.0,0.0167738089
rel_page_image_000877,P_0258,img_000395,CONTAINS_IMAGE,258,246,4,1304,377.049988,286.950012,506.899994,318.25,0.0081125444
rel_page_image_000878,P_0259,img_000001,CONTAINS_IMAGE,259,247,1,1308,70.550003,136.700012,216.949997,211.200012,0.0217704935
rel_page_image_000879,P_0259,img_000377,CONTAINS_IMAGE,259,247,2,1309,303.600006,99.299973,483.580017,211.349976,0.040253819
rel_page_image_000880,P_0259,img_000035,CONTAINS_IMAGE,259,247,3,1310,70.849998,245.600006,246.529999,365.75,0.0421324796
rel_page_image_000881,P_0259,img_000735,CONTAINS_IMAGE,259,247,4,1311,303.049988,276.199982,484.0,365.549988,0.0322718711
rel_page_image_000882,P_0260,img_000272,CONTAINS_IMAGE,260,248,1,1315,80.849998,99.300026,278.359985,195.400024,0.0378864038
rel_page_image_000883,P_0260,img_000702,CONTAINS_IMAGE,260,248,2,1316,334.850006,102.600021,524.22998,184.150024,0.0308268378
rel_page_image_000884,P_0260,img_000117,CONTAINS_IMAGE,260,248,3,1317,78.949997,239.399994,251.529999,341.899994,0.0353089886
rel_page_image_000885,P_0260,img_000750,CONTAINS_IMAGE,260,248,4,1318,335.100006,229.75,517.76001,337.100006,0.0391396086
rel_page_image_000886,P_0262,img_000581,CONTAINS_IMAGE,262,250,1,1325,50.400002,91.699982,261.610016,414.549988,0.1361088134
rel_page_image_000887,P_0262,img_000744,CONTAINS_IMAGE,262,250,2,1326,161.899994,455.5,314.059998,650.700012,0.0592858831
rel_page_image_000888,P_0262,img_000006,CONTAINS_IMAGE,262,250,3,1327,370.75,492.199982,524.830017,652.849976,0.0494080796
rel_page_image_000889,P_0263,img_000121,CONTAINS_IMAGE,263,251,1,1331,427.549988,99.300003,546.119995,351.100006,0.0595938606
rel_page_image_000890,P_0263,img_000190,CONTAINS_IMAGE,263,251,2,1332,428.049988,394.399994,552.630005,519.25,0.0310461604
rel_page_image_000891,P_0264,img_000416,CONTAINS_IMAGE,264,252,1,1336,184.350006,359.549988,317.809998,485.899994,0.0336586972
rel_page_image_000892,P_0264,img_000210,CONTAINS_IMAGE,264,252,2,1337,374.75,374.450012,509.880005,485.700012,0.0300070122
rel_page_image_000893,P_0264,img_000243,CONTAINS_IMAGE,264,252,3,1338,54.450001,529.349976,252.209991,648.049988,0.0468554528
rel_page_image_000894,P_0265,img_000179,CONTAINS_IMAGE,265,253,1,1342,70.849998,113.700012,247.25,290.450012,0.0622341769
rel_page_image_000895,P_0265,img_000469,CONTAINS_IMAGE,265,253,2,1343,302.450012,99.300079,495.400024,290.450073,0.0736190216
rel_page_image_000896,P_0267,img_000234,CONTAINS_IMAGE,267,255,1,1350,427.899994,213.550003,546.469971,368.100006,0.036577557
rel_page_image_000897,P_0267,img_000586,CONTAINS_IMAGE,267,255,2,1351,336.971985,542.24939,542.971985,736.639526,0.079930474
rel_page_image_000898,P_0267,img_000609,CONTAINS_IMAGE,267,255,3,1352,357.509094,728.060852,381.749084,733.160522,0.0002467434
rel_page_image_000899,P_0268,img_000614,CONTAINS_IMAGE,268,256,1,1356,55.739201,519.787231,225.739197,671.707214,0.0515507226
rel_page_image_000900,P_0268,img_000211,CONTAINS_IMAGE,268,256,2,1357,67.3554,620.536072,224.075409,669.436096,0.0152969366
rel_page_image_000901,P_0269,img_000069,CONTAINS_IMAGE,269,257,1,1361,427.822388,282.337311,469.841888,385.297302,0.0086355565
rel_page_image_000902,P_0269,img_000506,CONTAINS_IMAGE,269,257,2,1362,460.083008,348.121521,469.439606,386.581512,0.0007182871
rel_page_image_000903,P_0269,img_000708,CONTAINS_IMAGE,269,257,3,1363,426.273712,593.643005,467.290802,712.492493,0.0097304539
rel_page_image_000904,P_0269,img_000244,CONTAINS_IMAGE,269,257,4,1364,457.94751,671.129272,467.067505,710.009277,0.0007077695
rel_page_image_000905,P_0269,img_000373,CONTAINS_IMAGE,269,257,5,1365,428.874512,446.899689,472.892822,550.152588,0.0090720737
rel_page_image_000906,P_0269,img_000379,CONTAINS_IMAGE,269,257,6,1366,464.291992,514.46759,470.772003,549.870972,0.0004579219
rel_page_image_000907,P_0270,img_000417,CONTAINS_IMAGE,270,258,1,1370,56.700001,99.500023,260.0,187.150024,0.0355680657
rel_page_image_000908,P_0270,img_000393,CONTAINS_IMAGE,270,258,2,1371,138.649994,506.350006,274.950012,582.200012,0.0206358554
rel_page_image_000909,P_0270,img_000338,CONTAINS_IMAGE,270,258,3,1372,331.25,479.099976,524.450012,582.349976,0.0398169649
rel_page_image_000910,P_0271,img_000299,CONTAINS_IMAGE,271,259,1,1376,360.5,99.049973,538.809998,277.349976,0.063459696
rel_page_image_000911,P_0272,img_000214,CONTAINS_IMAGE,272,260,1,1380,57.0,99.149994,199.539993,230.299988,0.0373143561
rel_page_image_000912,P_0272,img_000714,CONTAINS_IMAGE,272,260,2,1381,184.350006,590.849976,332.420013,725.949951,0.0399294484
rel_page_image_000913,P_0272,img_000003,CONTAINS_IMAGE,272,260,3,1382,388.950012,604.450012,511.130005,726.200012,0.029692038
rel_page_image_000914,P_0273,img_000068,CONTAINS_IMAGE,273,261,1,1386,428.149994,99.249985,549.580017,219.049988,0.0290371408
rel_page_image_000915,P_0273,img_000241,CONTAINS_IMAGE,273,261,2,1387,420.950012,262.349976,536.609985,367.899963,0.0243675697
rel_page_image_000916,P_0273,img_000136,CONTAINS_IMAGE,273,261,3,1388,427.75,402.100006,526.169983,504.0,0.020018355
rel_page_image_000917,P_0273,img_000359,CONTAINS_IMAGE,273,261,4,1389,427.75,547.5,524.940002,634.25,0.0168291437
rel_page_image_000918,P_0274,img_000629,CONTAINS_IMAGE,274,262,1,1393,56.200001,357.100006,200.423996,443.700012,0.0249302359
rel_page_image_000919,P_0274,img_000508,CONTAINS_IMAGE,274,262,2,1394,56.5,495.899994,230.498001,576.049988,0.0278367607
rel_page_image_000920,P_0275,img_000615,CONTAINS_IMAGE,275,263,1,1398,70.849998,110.899979,242.200012,202.849976,0.0314489975
rel_page_image_000921,P_0275,img_000746,CONTAINS_IMAGE,275,263,2,1399,313.25,98.299973,487.466003,203.349976,0.0365304531
rel_page_image_000922,P_0276,img_000408,CONTAINS_IMAGE,276,264,1,1403,50.349998,99.149979,167.694,199.099976,0.023410712
rel_page_image_000923,P_0277,img_000296,CONTAINS_IMAGE,277,265,1,2157,401.649994,583.849976,538.219971,722.25,0.0377278751
rel_page_image_000924,P_0277,img_000674,CONTAINS_IMAGE,277,265,2,1407,406.350006,408.099976,548.660034,549.599976,0.0401941535
rel_page_image_000925,P_0278,img_000086,CONTAINS_IMAGE,278,266,1,1411,67.400002,97.100014,167.709991,206.700012,0.0219444994
rel_page_image_000926,P_0278,img_000026,CONTAINS_IMAGE,278,266,2,1412,137.1763,590.386597,170.1763,600.465881,0.0006639182
rel_page_image_000927,P_0278,img_000209,CONTAINS_IMAGE,278,266,3,1413,137.421402,545.595276,301.821411,689.705383,0.0472897722
rel_page_image_000928,P_0278,img_000450,CONTAINS_IMAGE,278,266,4,1414,360.334412,590.278259,385.334412,597.477783,0.0003592649
rel_page_image_000929,P_0278,img_000445,CONTAINS_IMAGE,278,266,5,1415,358.294403,550.620789,524.61438,691.610901,0.046806268
rel_page_image_000930,P_0279,img_000009,CONTAINS_IMAGE,279,267,1,1419,428.049988,248.900009,512.549988,360.700012,0.0188568639
rel_page_image_000931,P_0279,img_000663,CONTAINS_IMAGE,279,267,2,1420,70.849998,404.049988,270.299988,488.899994,0.0337797817
rel_page_image_000932,P_0280,img_000603,CONTAINS_IMAGE,280,268,1,1424,48.25,152.099991,246.729996,303.049988,0.0598027002
rel_page_image_000933,P_0280,img_000275,CONTAINS_IMAGE,280,268,2,1425,292.600006,99.049927,529.22998,296.049927,0.0930479749
rel_page_image_000934,P_0280,img_000247,CONTAINS_IMAGE,280,268,3,1426,57.349998,338.399994,157.645996,560.25,0.0444133968
rel_page_image_000935,P_0280,img_000420,CONTAINS_IMAGE,280,268,4,1427,157.949997,631.799988,335.080017,753.549988,0.043045929
rel_page_image_000936,P_0280,img_000212,CONTAINS_IMAGE,280,268,5,1428,380.0,630.5,525.179993,753.599976,0.0356726752
rel_page_image_000937,P_0281,img_000613,CONTAINS_IMAGE,281,269,1,1432,64.349998,94.150024,203.769989,212.150024,0.0328380983
rel_page_image_000938,P_0281,img_000444,CONTAINS_IMAGE,281,269,2,1433,257.928406,121.937782,388.728088,213.117981,0.0238055471
rel_page_image_000939,P_0281,img_000235,CONTAINS_IMAGE,281,269,3,1434,258.122314,176.587982,358.453705,213.47998,0.0073882223
rel_page_image_000940,P_0281,img_000535,CONTAINS_IMAGE,281,269,4,1435,69.75,304.200012,242.800003,398.700012,0.0326418198
rel_page_image_000941,P_0281,img_000014,CONTAINS_IMAGE,281,269,5,1436,294.100006,255.450012,420.799988,394.950012,0.0352794416
rel_page_image_000942,P_0281,img_000046,CONTAINS_IMAGE,281,269,6,1437,352.915894,611.070679,538.906006,729.150696,0.0438366347
rel_page_image_000943,P_0281,img_000751,CONTAINS_IMAGE,281,269,7,1438,471.9198,689.460266,481.759308,699.420288,0.0001956161
rel_page_image_000944,P_0282,img_000425,CONTAINS_IMAGE,282,270,1,1442,330.19101,116.002022,524.110229,212.422119,0.0373215235
rel_page_image_000945,P_0282,img_000344,CONTAINS_IMAGE,282,270,2,1443,335.102509,192.888611,350.222504,197.98761,0.000153889
rel_page_image_000946,P_0282,img_000008,CONTAINS_IMAGE,282,270,3,1444,170.800003,522.300049,519.780029,725.450073,0.1415104111
rel_page_image_000947,P_0282,img_000632,CONTAINS_IMAGE,282,270,4,1445,67.479897,99.956886,295.588684,217.319885,0.053437257
rel_page_image_000948,P_0282,img_000204,CONTAINS_IMAGE,282,270,5,1446,168.819901,176.473007,181.298096,196.929504,0.0005095115
rel_page_image_000949,P_0283,img_000510,CONTAINS_IMAGE,283,271,1,1450,360.056488,194.792099,540.076416,330.872101,0.0488974074
rel_page_image_000950,P_0283,img_000634,CONTAINS_IMAGE,283,271,2,1451,528.913025,250.546982,539.954224,262.846985,0.0002710768
rel_page_image_000951,P_0284,img_000284,CONTAINS_IMAGE,284,272,1,1455,56.950001,407.300018,200.697403,555.700012,0.042579919
rel_page_image_000952,P_0285,img_000178,CONTAINS_IMAGE,285,273,1,1459,70.349998,275.0,254.690002,401.350006,0.0464906697
rel_page_image_000953,P_0285,img_000271,CONTAINS_IMAGE,285,273,2,1460,311.049988,216.550003,474.465881,401.600006,0.060360709
rel_page_image_000954,P_0287,img_000374,CONTAINS_IMAGE,287,275,1,1467,71.966797,99.798798,332.702911,336.947693,0.1234221871
rel_page_image_000955,P_0287,img_000723,CONTAINS_IMAGE,287,275,2,1468,71.952003,99.813293,332.044586,336.933289,0.1231025608
rel_page_image_000956,P_0290,img_000431,CONTAINS_IMAGE,290,278,1,1478,184.100006,98.949982,525.380005,315.049988,0.1472097443
rel_page_image_000957,P_0292,img_000478,CONTAINS_IMAGE,292,280,1,1485,56.75,268.649994,217.300003,471.049988,0.0648622121
rel_page_image_000958,P_0293,img_000598,CONTAINS_IMAGE,293,281,1,1489,65.050003,364.200012,355.669983,482.200012,0.0684507827
rel_page_image_000959,P_0293,img_000059,CONTAINS_IMAGE,293,281,2,1490,345.850006,521.700012,538.830017,607.75,0.0331462257
rel_page_image_000960,P_0293,img_000010,CONTAINS_IMAGE,293,281,3,1491,72.0,100.349976,336.26001,322.099976,0.1169677182
rel_page_image_000961,P_0294,img_000666,CONTAINS_IMAGE,294,282,1,1495,175.850006,99.099976,412.960022,305.099976,0.0974962839
rel_page_image_000962,P_0294,img_000099,CONTAINS_IMAGE,294,282,2,1496,76.538902,360.873505,263.548889,455.193512,0.0352078551
rel_page_image_000963,P_0294,img_000380,CONTAINS_IMAGE,294,282,3,1497,230.796097,424.66449,246.396896,427.724487,9.52881e-05
rel_page_image_000964,P_0294,img_000472,CONTAINS_IMAGE,294,282,4,1498,321.100006,345.5,524.609985,456.450012,0.0450696315
rel_page_image_000965,P_0295,img_000145,CONTAINS_IMAGE,295,283,1,1502,70.849998,99.150024,288.279999,292.650024,0.0839791314
rel_page_image_000966,P_0295,img_000491,CONTAINS_IMAGE,295,283,2,1503,70.599998,349.099976,333.899994,574.349976,0.1183822511
rel_page_image_000967,P_0298,img_000303,CONTAINS_IMAGE,298,286,1,1513,65.800003,399.650024,169.5,541.650024,0.0293926018
rel_page_image_000968,P_0298,img_000573,CONTAINS_IMAGE,298,286,2,1514,184.199997,630.0,361.080017,738.349976,0.0382541485
rel_page_image_000969,P_0298,img_000518,CONTAINS_IMAGE,298,286,3,1515,417.950012,637.300049,513.25,737.900024,0.0191364627
rel_page_image_000970,P_0299,img_000566,CONTAINS_IMAGE,299,287,1,1519,351.549988,123.199997,538.52002,251.0,0.0476951049
rel_page_image_000971,P_0300,img_000317,CONTAINS_IMAGE,300,288,1,1523,185.449997,650.650024,358.029999,750.200012,0.0342927745
rel_page_image_000972,P_0302,img_000512,CONTAINS_IMAGE,302,290,1,1530,110.650002,176.299927,268.809998,287.799927,0.0351999831
rel_page_image_000973,P_0302,img_000219,CONTAINS_IMAGE,302,290,2,1531,325.450012,99.75,528.992126,294.0,0.0789198501
rel_page_image_000974,P_0302,img_000166,CONTAINS_IMAGE,302,290,3,1532,70.449997,349.200012,166.921997,439.150024,0.0173210196
rel_page_image_000975,P_0305,img_000125,CONTAINS_IMAGE,305,293,1,1542,259.164215,160.897415,437.144318,296.977417,0.0483433455
rel_page_image_000976,P_0305,img_000442,CONTAINS_IMAGE,305,293,2,1543,425.463989,216.416122,436.742676,228.956116,0.0002823103
rel_page_image_000977,P_0306,img_000023,CONTAINS_IMAGE,306,294,1,1547,355.75,275.849976,524.719971,538.299988,0.0885170779
rel_page_image_000978,P_0306,img_000411,CONTAINS_IMAGE,306,294,2,1548,78.044403,389.974091,222.090805,486.742096,0.0278230763
rel_page_image_000979,P_0306,img_000610,CONTAINS_IMAGE,306,294,3,1549,78.044403,389.974091,222.090805,486.742096,0.0278230763
rel_page_image_000980,P_0306,img_000557,CONTAINS_IMAGE,306,294,4,1550,220.415894,438.022095,269.431702,486.742096,0.0047666625
rel_page_image_000981,P_0306,img_000158,CONTAINS_IMAGE,306,294,5,1551,220.415894,438.022095,269.431702,486.742096,0.0047666625
rel_page_image_000982,P_0306,img_000673,CONTAINS_IMAGE,306,294,6,1552,125.613297,485.7341,221.644287,534.7901,0.0094031742
rel_page_image_000983,P_0306,img_000551,CONTAINS_IMAGE,306,294,7,1553,125.613297,485.7341,221.644287,534.7901,0.0094031742
rel_page_image_000984,P_0306,img_000029,CONTAINS_IMAGE,306,294,8,1554,57.275002,272.710083,225.329193,508.246094,0.0790091896
rel_page_image_000985,P_0306,img_000402,CONTAINS_IMAGE,306,294,9,1555,220.415894,491.446106,222.416489,493.126099,6.7087e-06
rel_page_image_000986,P_0306,img_000467,CONTAINS_IMAGE,306,294,10,1556,221.085907,487.750092,225.087204,492.118103,3.48863e-05
rel_page_image_000987,P_0306,img_000402,CONTAINS_IMAGE,306,294,11,1555,223.095901,487.414093,225.096497,489.094086,6.7087e-06
rel_page_image_000988,P_0307,img_000401,CONTAINS_IMAGE,307,295,1,1560,278.700012,557.150024,461.809998,767.200012,0.0767724908
rel_page_image_000989,P_0307,img_000428,CONTAINS_IMAGE,307,295,2,1561,72.989998,532.389954,233.570099,767.099976,0.0752305616
rel_page_image_000990,P_0308,img_000233,CONTAINS_IMAGE,308,296,1,1565,176.334595,337.355286,304.334595,513.505371,0.0450053114
rel_page_image_000991,P_0308,img_000153,CONTAINS_IMAGE,308,296,2,1566,191.628998,462.673492,302.989014,504.9711,0.0094019087
rel_page_image_000992,P_0308,img_000554,CONTAINS_IMAGE,308,296,3,1567,361.099304,336.388062,502.099304,513.767944,0.0499222808
rel_page_image_000993,P_0308,img_000412,CONTAINS_IMAGE,308,296,4,1568,368.848785,462.520203,498.448792,504.34491,0.0108195419
rel_page_image_000994,P_0308,img_000189,CONTAINS_IMAGE,308,296,5,1569,169.174194,575.560913,332.164185,755.580811,0.0585669202
rel_page_image_000995,P_0308,img_000427,CONTAINS_IMAGE,308,296,6,1570,177.805893,705.21582,322.756989,747.280396,0.0121705149
rel_page_image_000996,P_0308,img_000447,CONTAINS_IMAGE,308,296,7,1571,388.683594,664.261963,523.647217,756.853577,0.024943611
rel_page_image_000997,P_0308,img_000143,CONTAINS_IMAGE,308,296,8,1572,396.518585,678.12677,523.737305,737.880371,0.0151735097
rel_page_image_000998,P_0309,img_000435,CONTAINS_IMAGE,309,297,1,1576,71.5,626.099976,305.4198,765.75,0.0652047062
rel_page_image_000999,P_0310,img_000593,CONTAINS_IMAGE,310,298,1,1580,124.0,98.899986,167.669998,191.549988,0.0080760602
rel_page_image_001000,P_0310,img_000579,CONTAINS_IMAGE,310,298,2,1581,124.699997,225.75,167.438599,318.75,0.0079336712
rel_page_image_001001,P_0310,img_000363,CONTAINS_IMAGE,310,298,3,1582,123.349998,362.100006,167.25,455.25,0.0081624082
rel_page_image_001002,P_0310,img_000495,CONTAINS_IMAGE,310,298,4,1583,132.050003,655.149963,174.788605,748.599976,0.007972061
